id,type,grdp,regpop,deaths,drink,hdrink,smoke,aged,divorce,medrate,gcomp,vehipc,accpv,dumppc,deathrate,pctmale,accpc
110,2,1203261.33333333,40160,410.333333333333,61.4333333333333,21.5,24.2666666666667,24.3166666666667,2.1,10.41,105.753333333333,0.473333333333333,7.54,0.83,1036.23333333333,51.3977170350042,3.57503333333333
111,2,1442601.33333333,43492.6666666667,408,63.4,25.1666666666667,23.1,22.2766666666667,1.96666666666667,3.80666666666667,104.22,0.54,9.42,1.22333333333333,945.6,51.0331640228293,5.08626666666667
112,2,1227835.66666667,39113.3333333333,373.666666666667,64.1333333333333,24.1,26.4,22.6633333333333,2.5,8.57333333333333,106.856666666667,0.49,7.57,1.50333333333333,971.9,51.6572947360127,3.7153
113,2,1536044,48134,393.666666666667,57.8333333333333,12,24.2666666666667,18.75,2.13333333333333,9.21333333333333,111.353333333333,0.453333333333333,7.26333333333333,1.21,826.833333333333,52.6784598413656,3.29323333333333
114,2,1173747,26809,188.666666666667,61.2666666666667,24.2666666666667,22.8666666666667,17.93,2.16666666666667,1.89,126.34,0.423333333333333,5.87666666666667,1.83333333333333,713.533333333333,55.8165774784268,2.4892
115,2,827331.333333333,23995.6666666667,181.666666666667,62.2666666666667,20,22.8333333333333,17.0066666666667,2.13333333333333,7.70666666666667,115.543333333333,0.446666666666667,6.87,1.39333333333333,763.966666666667,53.6046493836369,3.04823333333333
116,2,1307762,32816.6666666667,256.333333333333,63.0666666666667,26.5666666666667,25,16.9766666666667,2.4,5.33,116.536666666667,0.49,8.03,2.18666666666667,786.6,53.8146916301516,3.95616666666667
117,2,890089.333333333,30147.6666666667,299.666666666667,63.8333333333333,24.6666666666667,25.5333333333333,23.26,2.5,0.266666666666667,113.03,0.43,10.95,1.83666666666667,999.7,53.0575242884548,4.68563333333333
118,2,825604.666666667,27406,274.666666666667,60.3,24.1666666666667,24.2666666666667,25.14,2.46666666666667,1.09333333333333,103.46,0.483333333333333,11.2633333333333,1.54666666666667,1006.23333333333,50.8502735237778,5.43656666666667
119,1,5810437.66666667,208263.333333333,1529,61.5666666666667,21.7333333333333,24.4333333333333,16.3333333333333,2.36666666666667,13.0766666666667,101.366666666667,0.46,11.6566666666667,1.23666666666667,738.866666666667,50.3393448236992,5.36266666666667
